1628,Honor_30Pro,发货,快,发货快,2
1630,Honor_30Pro,充电,快,充电快,2
1635,Honor_30Pro,音质,不错,音质不错,2
1635,Honor_30Pro,充电,快,充电快,2
1636,Honor_30Pro,屏,不舒服,屏不舒服,0
1636,Honor_30Pro,游戏,不爽,游戏不爽,0
1637,Honor_30Pro,手机外观,还可以,手机外观还可以,2
1637,Honor_30Pro,指纹识别,一般,指纹识别一般,0
1640,Honor_30Pro,手机,好,手机好,2
1643,Honor_30Pro,手机,不错,手机不错,2
1643,Honor_30Pro,外观,美,外观美,2
1644,Honor_30Pro,手机,垃圾,手机垃圾,0
1645,Honor_30Pro,耗电,快,耗电快,0
1648,Honor_30Pro,物流,好用,物流好用,2
1648,Honor_30Pro,物流,快,物流快,2
1650,Honor_30Pro,电池,不耐用,电池不耐用,0
1650,Honor_30Pro,手机,挺好,手机挺好,2
1651,Honor_30Pro,东西,好,东西好,2
1653,Honor_30Pro,电池,小,电池小,0
1655,Honor_30Pro,续航能力,一般,续航能力一般,0
1655,Honor_30Pro,续航,一般,续航一般,0
1656,Honor_30Pro,电池,不好用,电池不好用,0
1656,Honor_30Pro,电池,一般,电池一般,0
1665,Honor_30Pro,服务,差,服务差,0
1665,Honor_30Pro,服务态度,差,服务态度差,0
1668,Honor_30Pro,总的来说,不错,总的来说不错,2
1668,Honor_30Pro,整体,挺好,整体挺好,2
1668,Honor_30Pro,电池续航,一般,电池续航一般,0
1669,Honor_30Pro,手机,不错,手机不错,2
1671,Honor_30Pro,服务,一般,服务一般,0
1675,Honor_30Pro,功能,不错,功能不错,2
1679,Honor_30Pro,屏,好,屏好,2
1680,Honor_30Pro,手机,一般,手机一般,0
1681,Honor_30Pro,东西,好,东西好,2
1684,Honor_30Pro,耳机,一般,耳机一般,0
1685,Honor_30Pro,东西,好,东西好,2
1685,Honor_30Pro,电池,一般,电池一般,0
1687,Honor_30Pro,电池,不太耐用,电池不太耐用,0
1687,Honor_30Pro,宝贝,还可以,宝贝还可以,2
1689,Honor_30Pro,电池,不耐用,电池不耐用,0
1691,Honor_30Pro,效果,不错,效果不错,2
1691,Honor_30Pro,内存,大,内存大,2
1691,Honor_30Pro,运行速度,好,运行速度好,2
1691,Honor_30Pro,音质,清晰,音质清晰,2
1692,Honor_30Pro,拍照,不错,拍照不错,2
1693,Honor_30Pro,网速,给力,网速给力,2
1694,Honor_30Pro,电池,给力,电池给力,2
1694,Honor_30Pro,系统,流畅,系统流畅,2
1695,Honor_30Pro,效果,好,效果好,2
1695,Honor_30Pro,音质,好,音质好,2
1695,Honor_30Pro,发货速度,快,发货速度快,2
1696,Honor_30Pro,电池,给力,电池给力,2
1696,Honor_30Pro,手机,好,手机好,2
1696,Honor_30Pro,拍照,好,拍照好,2
1696,Honor_30Pro,运行速度,快,运行速度快,2
1697,Honor_30Pro,颜值,高,颜值高,2
1697,Honor_30Pro,信号,好,信号好,2
1697,Honor_30Pro,网速,快,网速快,2
1697,Honor_30Pro,手机,流畅,手机流畅,2
1698,Honor_30Pro,相机,不错,相机不错,2
1698,Honor_30Pro,手机,好,手机好,2
1698,Honor_30Pro,手机,蛮好,手机蛮好,2
1699,Honor_30Pro,界面,不错,界面不错,2
1699,Honor_30Pro,质量,好,质量好,2
1699,Honor_30Pro,速度,快,速度快,2
1700,Honor_30Pro,性能,好,性能好,2
1701,Honor_30Pro,手机,挺好,手机挺好,2
1703,Honor_30Pro,外观,好,外观好,2
1705,Honor_30Pro,手感,不错,手感不错,2
1706,Honor_30Pro,处理器,不错,处理器不错,2
1706,Honor_30Pro,拍照,不错,拍照不错,2
1706,Honor_30Pro,信号,一般,信号一般,0
1708,Honor_30Pro,手机,好,手机好,2
1711,Honor_30Pro,快递,快,快递快,2
1713,Honor_30Pro,充电,快,充电快,2
1713,Honor_30Pro,耗电,快,耗电快,0
1713,Honor_30Pro,音质,一般,音质一般,0
1713,Honor_30Pro,声音,一般,声音一般,0
1713,Honor_30Pro,手机,一般,手机一般,0
1716,Honor_30Pro,性能,还可以,性能还可以,2
1716,Honor_30Pro,外观,美,外观美,2
1717,Honor_30Pro,电池,不耐用,电池不耐用,0
1717,Honor_30Pro,发热,严重,发热严重,0
1717,Honor_30Pro,质量,一般,质量一般,0
1717,Honor_30Pro,显示效果,一般,显示效果一般,0
1718,Honor_30Pro,像素,差,像素差,0
1718,Honor_30Pro,屏幕,还不错,屏幕还不错,2
1718,Honor_30Pro,屏幕,好,屏幕好,2
1718,Honor_30Pro,边框,挺好,边框挺好,2
1719,Honor_30Pro,充电,快,充电快,2
1719,Honor_30Pro,音质,强大,音质强大,2
1719,Honor_30Pro,显示效果,清晰,显示效果清晰,2
1720,Honor_30Pro,物流,快,物流快,2
1724,Honor_30Pro,手机,一般,手机一般,0
1725,Honor_30Pro,性价比,高,性价比高,2
1725,Honor_30Pro,性价,高,性价高,2
1725,Honor_30Pro,省电,耐用,省电耐用,2
1725,Honor_30Pro,拍照效果,清晰,拍照效果清晰,2
1726,Honor_30Pro,性能,棒,性能棒,2
1727,Honor_30Pro,手机,不错,手机不错,2
1727,Honor_30Pro,容量,大,容量大,2
1727,Honor_30Pro,手机,漂亮,手机漂亮,2
1727,Honor_30Pro,功能,少,功能少,0
1727,Honor_30Pro,电池,挺好,电池挺好,2
1727,Honor_30Pro,屏幕,一般,屏幕一般,0
1727,Honor_30Pro,耳机,一般,耳机一般,0
1728,Honor_30Pro,声音,好,声音好,2
1728,Honor_30Pro,声音音质,好,声音音质好,2
1728,Honor_30Pro,分辨率,好,分辨率好,2
1728,Honor_30Pro,显示效果,清晰,显示效果清晰,2
1730,Honor_30Pro,手机,不错,手机不错,2
1730,Honor_30Pro,指纹,不灵敏,指纹不灵敏,0
1730,Honor_30Pro,手机,一般,手机一般,0
1731,Honor_30Pro,屏幕,不错,屏幕不错,2
1731,Honor_30Pro,价格,低,价格低,2
1731,Honor_30Pro,手机,流畅,手机流畅,2
1732,Honor_30Pro,包装,不错,包装不错,2
1732,Honor_30Pro,内存容量,大,内存容量大,2
1732,Honor_30Pro,性价比,高,性价比高,2
1732,Honor_30Pro,性价,高,性价高,2
1732,Honor_30Pro,画质,好,画质好,2
1732,Honor_30Pro,音质,好,音质好,2
1732,Honor_30Pro,响应速度,快,响应速度快,2
1734,Honor_30Pro,手机,不错,手机不错,2
1734,Honor_30Pro,体验,良好,体验良好,2
1735,Honor_30Pro,音质,不错,音质不错,2
1735,Honor_30Pro,拍照效果,还可以,拍照效果还可以,2
1735,Honor_30Pro,屏幕,好,屏幕好,2
1735,Honor_30Pro,电池续航,一般,电池续航一般,0
1735,Honor_30Pro,使用,正常,使用正常,0
1737,Honor_30Pro,性价比,高,性价比高,2
1738,Honor_30Pro,手感,不错,手感不错,2
1738,Honor_30Pro,电池续航,给力,电池续航给力,2
1741,Honor_30Pro,体验,还不错,体验还不错,2
1741,Honor_30Pro,方面,好,方面好,2
1741,Honor_30Pro,拍照,好,拍照好,2
1741,Honor_30Pro,体验,好,体验好,2
1741,Honor_30Pro,反应,快,反应快,2
1741,Honor_30Pro,手机,快,手机快,2
1741,Honor_30Pro,快递,快,快递快,2
1742,Honor_30Pro,电池续航,还不错,电池续航还不错,2
1742,Honor_30Pro,拍照,好,拍照好,2
1742,Honor_30Pro,整体,好,整体好,2
1742,Honor_30Pro,运行,流畅,运行流畅,2
1742,Honor_30Pro,综合性能,强,综合性能强,2
1742,Honor_30Pro,屏幕,一般,屏幕一般,0
1742,Honor_30Pro,手机,一般,手机一般,0
1742,Honor_30Pro,价格,昂贵,价格昂贵,0
1743,Honor_30Pro,速度,快,速度快,2
1743,Honor_30Pro,运行,流畅,运行流畅,2
1743,Honor_30Pro,功能,强大,功能强大,2
1743,Honor_30Pro,拍照,清晰,拍照清晰,2
1744,Honor_30Pro,优化,好,优化好,2
1744,Honor_30Pro,优化,很好,优化很好,2
1747,Honor_30Pro,手机,不错,手机不错,2
1747,Honor_30Pro,摄像头,一般,摄像头一般,0
1748,Honor_30Pro,品牌,大,品牌大,2
1748,Honor_30Pro,运行,好,运行好,2
1748,Honor_30Pro,效果,好,效果好,2
1748,Honor_30Pro,服务,好,服务好,2
1748,Honor_30Pro,物流,快,物流快,2
1749,Honor_30Pro,手机反应速度,快,手机反应速度快,2
1750,Honor_30Pro,手感,不错,手感不错,2
1750,Honor_30Pro,玩游戏,好,玩游戏好,2
1751,Honor_30Pro,速度,不错,速度不错,2
1751,Honor_30Pro,处理器运行速度,快,处理器运行速度快,2
1752,Honor_30Pro,功能,强大,功能强大,2
1753,Honor_30Pro,速度,不错,速度不错,2
1754,Honor_30Pro,处理器,不错,处理器不错,2
1755,Honor_30Pro,软件运行,不太流畅,软件运行不太流畅,0
1755,Honor_30Pro,电池,一般,电池一般,0
1756,Honor_30Pro,显示效果,清晰,显示效果清晰,2
1757,Honor_30Pro,电池,还可以,电池还可以,2
1757,Honor_30Pro,手机,还行,手机还行,2
1758,Honor_30Pro,速度,不错,速度不错,2
1758,Honor_30Pro,像素,好,像素好,2
1758,Honor_30Pro,信号,好,信号好,2
1758,Honor_30Pro,玩游戏,好,玩游戏好,2
1758,Honor_30Pro,外观,好看,外观好看,2
1758,Honor_30Pro,大小,合适,大小合适,2
1758,Honor_30Pro,反应,快,反应快,2
1758,Honor_30Pro,指纹,灵敏,指纹灵敏,2
1758,Honor_30Pro,性能,强大,性能强大,2
1759,Honor_30Pro,华为,好,华为好,2
1759,Honor_30Pro,拍照,一般,拍照一般,0
1761,Honor_30Pro,价格,昂贵,价格昂贵,0
1761,Honor_30Pro,配置,不高,配置不高,0
1761,Honor_30Pro,东西,一般,东西一般,0
1764,Honor_30Pro,拍照效果,好,拍照效果好,2
1764,Honor_30Pro,电池续航,好,电池续航好,2
1764,Honor_30Pro,音质,好,音质好,2
1764,Honor_30Pro,运行速度,好,运行速度好,2
1764,Honor_30Pro,显示效果,好,显示效果好,2
1765,Honor_30Pro,指纹,不灵敏,指纹不灵敏,0
1765,Honor_30Pro,指纹识别,不灵敏,指纹识别不灵敏,0
1767,Honor_30Pro,音质,还不错,音质还不错,2
1767,Honor_30Pro,音质,好,音质好,2
1767,Honor_30Pro,运行速度,快,运行速度快,2
1767,Honor_30Pro,显示,清晰,显示清晰,2
1767,Honor_30Pro,拍照效果,一般,拍照效果一般,0
1768,Honor_30Pro,手机,不错,手机不错,2
1768,Honor_30Pro,像素,高,像素高,2
1768,Honor_30Pro,运行速度,快,运行速度快,2
1768,Honor_30Pro,电池,耐用,电池耐用,2
1769,Honor_30Pro,电池耗电,快,电池耗电快,0
1770,Honor_30Pro,声音,大,声音大,0
1770,Honor_30Pro,显示效果,还行,显示效果还行,2
1770,Honor_30Pro,手机,流畅,手机流畅,2
1770,Honor_30Pro,续航,一般,续航一般,0
1770,Honor_30Pro,手机,一般,手机一般,0
1771,Honor_30Pro,机器反应,一般,机器反应一般,0
1772,Honor_30Pro,速度,不错,速度不错,2
1772,Honor_30Pro,充电,快,充电快,2
1774,Honor_30Pro,价位,昂贵,价位昂贵,0
1775,Honor_30Pro,拍照,清晰,拍照清晰,2
1778,Honor_30Pro,颜值,好看,颜值好看,2
1778,Honor_30Pro,手机,轻薄,手机轻薄,2
1779,Honor_30Pro,整体,不错,整体不错,2
1780,Honor_30Pro,系统,棒,系统棒,2
1780,Honor_30Pro,屏幕,不错,屏幕不错,2
1782,Honor_30Pro,商品,不错,商品不错,2
1789,Honor_30Pro,性价比,高,性价比高,2
1789,Honor_30Pro,性价,高,性价高,2
1790,Honor_30Pro,颜值,高,颜值高,2
1790,Honor_30Pro,性能,强劲,性能强劲,2
1790,Honor_30Pro,拍照,清晰,拍照清晰,2
1791,Honor_30Pro,音响,不错,音响不错,2
1791,Honor_30Pro,拍照,还不错,拍照还不错,2
1791,Honor_30Pro,游戏运行,流畅,游戏运行流畅,2
1791,Honor_30Pro,电池,耐用,电池耐用,2
1792,Honor_30Pro,触摸,灵敏,触摸灵敏,2
1792,Honor_30Pro,触摸屏,灵敏,触摸屏灵敏,2
1792,Honor_30Pro,机子,漂亮,机子漂亮,2
1793,Honor_30Pro,拍照效果,还可以,拍照效果还可以,2
1793,Honor_30Pro,音质,好,音质好,2
1793,Honor_30Pro,显示效果,好,显示效果好,2
1793,Honor_30Pro,运行速度,一般,运行速度一般,0
1794,Honor_30Pro,运行速度,流畅,运行速度流畅,2
1795,Honor_30Pro,感觉,棒,感觉棒,2
1795,Honor_30Pro,拍照,不错,拍照不错,2
1796,Honor_30Pro,颜值,高,颜值高,2
1796,Honor_30Pro,速度,快,速度快,2
1797,Honor_30Pro,手机,热,手机热,0
1798,Honor_30Pro,手机,不错,手机不错,2
1798,Honor_30Pro,办公,方便,办公方便,2
1799,Honor_30Pro,速度,快,速度快,2
1800,Honor_30Pro,拍照,棒,拍照棒,2
1801,Honor_30Pro,操作,流畅,操作流畅,2
1801,Honor_30Pro,画面,细腻,画面细腻,2
1802,Honor_30Pro,相机,一般,相机一般,0
1804,Honor_30Pro,手机,流畅,手机流畅,2
1805,Honor_30Pro,清晰度,挺好,清晰度挺好,2
1807,Honor_30Pro,拍照,还可以,拍照还可以,2
1807,Honor_30Pro,物流速度,快,物流速度快,2
1807,Honor_30Pro,运行方面,流畅,运行方面流畅,2
1807,Honor_30Pro,运行,流畅,运行流畅,2
1807,Honor_30Pro,续航,一般,续航一般,0
1809,Honor_30Pro,效果,棒,效果棒,2
1809,Honor_30Pro,光线,不错,光线不错,2
1809,Honor_30Pro,充电,快,充电快,2
1809,Honor_30Pro,运行速度,快,运行速度快,2
1809,Honor_30Pro,待机,长,待机长,2
1809,Honor_30Pro,待机时间,长,待机时间长,2
1810,Honor_30Pro,拍照,好,拍照好,2
1810,Honor_30Pro,物流,快,物流快,2
1811,Honor_30Pro,续航,还行,续航还行,2
1811,Honor_30Pro,拍照,好,拍照好,2
1812,Honor_30Pro,音质,棒,音质棒,2
1812,Honor_30Pro,拍照效果,好,拍照效果好,2
1812,Honor_30Pro,样子,时尚,样子时尚,2
1812,Honor_30Pro,显示效果,细腻,显示效果细腻,2
1812,Honor_30Pro,续航,一般,续航一般,0
1814,Honor_30Pro,运行,流畅,运行流畅,2
1814,Honor_30Pro,自拍,清晰,自拍清晰,2
1815,Honor_30Pro,质量,好,质量好,2
1816,Honor_30Pro,眼睛,不舒服,眼睛不舒服,0
1816,Honor_30Pro,屏幕,垃圾,屏幕垃圾,0
1817,Honor_30Pro,颜色,不错,颜色不错,2
1817,Honor_30Pro,手机,不错,手机不错,2
1817,Honor_30Pro,pro,好,pro好,2
1817,Honor_30Pro,性能,好,性能好,2
1818,Honor_30Pro,手机,不错,手机不错,2
1818,Honor_30Pro,性价比,高,性价比高,2
1818,Honor_30Pro,性价,高,性价高,2
1819,Honor_30Pro,快递,给力,快递给力,2
1821,Honor_30Pro,性价比,高,性价比高,2
1821,Honor_30Pro,性价,高,性价高,2
1823,Honor_30Pro,手机,不错,手机不错,2
1823,Honor_30Pro,音质,不错,音质不错,2
1823,Honor_30Pro,手感,好,手感好,2
1823,Honor_30Pro,拍照效果,清晰,拍照效果清晰,2
1823,Honor_30Pro,天猫,最高,天猫最高,2
1824,Honor_30Pro,手机,不错,手机不错,2
1825,Honor_30Pro,手感,不错,手感不错,2
1825,Honor_30Pro,物流,快,物流快,2
1829,Honor_30Pro,手机,不错,手机不错,2
1829,Honor_30Pro,音质,不错,音质不错,2
1829,Honor_30Pro,速度,快,速度快,2
1829,Honor_30Pro,反应,灵敏,反应灵敏,2
1830,Honor_30Pro,效果,好,效果好,2
1830,Honor_30Pro,运行速度,好,运行速度好,2
1830,Honor_30Pro,人脸识别,好用,人脸识别好用,2
1831,Honor_30Pro,手机,好,手机好,2
1831,Honor_30Pro,颜值,好,颜值好,2
1831,Honor_30Pro,照相,清晰,照相清晰,2
1832,Honor_30Pro,拍照,不错,拍照不错,2
1832,Honor_30Pro,颜值,高,颜值高,2
1832,Honor_30Pro,性能,好,性能好,2
1833,Honor_30Pro,显示效果,还好,显示效果还好,2
1833,Honor_30Pro,运行速度,好,运行速度好,2
1834,Honor_30Pro,掉电,快,掉电快,0
1834,Honor_30Pro,系统,一般,系统一般,0
1834,Honor_30Pro,摄像头,一般,摄像头一般,0
1835,Honor_30Pro,速度,不错,速度不错,2
1835,Honor_30Pro,操作,简单,操作简单,2
1836,Honor_30Pro,屏幕,不错,屏幕不错,2
1836,Honor_30Pro,拍照,给力,拍照给力,2
1836,Honor_30Pro,信号,好,信号好,2
1836,Honor_30Pro,能力,强悍,能力强悍,2
1836,Honor_30Pro,机身,轻薄,机身轻薄,2
1837,Honor_30Pro,机器,好,机器好,2
1838,Honor_30Pro,手机,不错,手机不错,2
1838,Honor_30Pro,拍照效果,好,拍照效果好,2
1839,Honor_30Pro,外形,美,外形美,2
1839,Honor_30Pro,手机外形,漂亮,手机外形漂亮,2
1840,Honor_30Pro,拍照效果,好,拍照效果好,2
1840,Honor_30Pro,触感,好,触感好,2
1840,Honor_30Pro,速度,快,速度快,2
1845,Honor_30Pro,色彩,靓丽,色彩靓丽,2
1847,Honor_30Pro,颜色,好看,颜色好看,2
1847,Honor_30Pro,运行速度,快,运行速度快,2
1847,Honor_30Pro,拍照,清晰,拍照清晰,2
1848,Honor_30Pro,手感,不错,手感不错,2
1848,Honor_30Pro,视频,一般,视频一般,0
1849,Honor_30Pro,手机,不错,手机不错,2
1849,Honor_30Pro,快递,给力,快递给力,2
1849,Honor_30Pro,手机屏幕,清晰,手机屏幕清晰,2
1850,Honor_30Pro,接口,一般,接口一般,0
1852,Honor_30Pro,外观,好看,外观好看,2
1852,Honor_30Pro,眼睛,好用,眼睛好用,2
1852,Honor_30Pro,玩游戏,一般,玩游戏一般,0
1854,Honor_30Pro,手感,好,手感好,2
1854,Honor_30Pro,拍照效果,好,拍照效果好,2
1854,Honor_30Pro,电池续航,好,电池续航好,2
1854,Honor_30Pro,音质,好,音质好,2
1854,Honor_30Pro,运行速度,好,运行速度好,2
1854,Honor_30Pro,显示效果,好,显示效果好,2
1855,Honor_30Pro,速度,不错,速度不错,2
1855,Honor_30Pro,外形,美,外形美,2
1857,Honor_30Pro,总体,好,总体好,2
1858,Honor_30Pro,手机,流畅,手机流畅,2
1858,Honor_30Pro,画面,清晰,画面清晰,2
1860,Honor_30Pro,整体,不错,整体不错,2
1860,Honor_30Pro,手感,好,手感好,2
1861,Honor_30Pro,夜景,强大,夜景强大,2
1862,Honor_30Pro,充电,给力,充电给力,2
1862,Honor_30Pro,相机效果,好,相机效果好,2
1862,Honor_30Pro,运行,流畅,运行流畅,2
1863,Honor_30Pro,拍照,给力,拍照给力,2
1863,Honor_30Pro,手感,好,手感好,2
1863,Honor_30Pro,手机运行,流畅,手机运行流畅,2
1864,Honor_30Pro,拍照,还行,拍照还行,2
1864,Honor_30Pro,键盘,一般,键盘一般,0
1865,Honor_30Pro,快递,给力,快递给力,2
1866,Honor_30Pro,运行速度,棒,运行速度棒,2
1866,Honor_30Pro,像素,高,像素高,2
1866,Honor_30Pro,质量,好,质量好,2
1867,Honor_30Pro,显示效果,还可以,显示效果还可以,2
1867,Honor_30Pro,外观,好看,外观好看,2
1872,Honor_30Pro,颜值,高,颜值高,2
1872,Honor_30Pro,使用,流畅,使用流畅,2
1873,Honor_30Pro,手机,不错,手机不错,2
1874,Honor_30Pro,效果,不错,效果不错,2
1876,Honor_30Pro,外观造型,还不错,外观造型还不错,0
1876,Honor_30Pro,造型,好,造型好,0
1878,Honor_30Pro,手感,好,手感好,2
1878,Honor_30Pro,拍照,好,拍照好,2
1878,Honor_30Pro,效果,好,效果好,2
1878,Honor_30Pro,充电,快,充电快,2
1878,Honor_30Pro,外观,美,外观美,2
1878,Honor_30Pro,价格,实惠,价格实惠,0
1878,Honor_30Pro,屏幕,一般,屏幕一般,0
1879,Honor_30Pro,感觉,不错,感觉不错,2
1879,Honor_30Pro,分辨率,高,分辨率高,0
1880,Honor_30Pro,外观,不错,外观不错,2
1880,Honor_30Pro,摄像头,一般,摄像头一般,0
1881,Honor_30Pro,拍照效果,棒,拍照效果棒,2
1881,Honor_30Pro,运行速度,好,运行速度好,2
1881,Honor_30Pro,使用,正常,使用正常,2
1883,Honor_30Pro,速度,好,速度好,2
1883,Honor_30Pro,外观,美,外观美,2
1883,Honor_30Pro,拍照,强大,拍照强大,2
1884,Honor_30Pro,流畅度,好,流畅度好,2
1885,Honor_30Pro,手机,不错,手机不错,2
1885,Honor_30Pro,速度,不错,速度不错,2
1885,Honor_30Pro,总体,好,总体好,2
1887,Honor_30Pro,手机,不错,手机不错,2
1890,Honor_30Pro,效果,好,效果好,2
1891,Honor_30Pro,音质,不错,音质不错,2
1892,Honor_30Pro,速度,快,速度快,2
1893,Honor_30Pro,显示效果,好,显示效果好,2
1895,Honor_30Pro,外观造型,还不错,外观造型还不错,0
1895,Honor_30Pro,造型,好,造型好,0
1897,Honor_30Pro,手感,好,手感好,2
1897,Honor_30Pro,拍照,好,拍照好,2
1897,Honor_30Pro,效果,好,效果好,2
1897,Honor_30Pro,充电,快,充电快,2
1897,Honor_30Pro,外观,美,外观美,2
1897,Honor_30Pro,价格,实惠,价格实惠,0
1897,Honor_30Pro,屏幕,一般,屏幕一般,0
1898,Honor_30Pro,感觉,不错,感觉不错,2
1898,Honor_30Pro,分辨率,高,分辨率高,0
1899,Honor_30Pro,外观,不错,外观不错,2
1899,Honor_30Pro,摄像头,一般,摄像头一般,0
1900,Honor_30Pro,拍照效果,棒,拍照效果棒,2
1900,Honor_30Pro,运行速度,好,运行速度好,2
1900,Honor_30Pro,使用,正常,使用正常,2
1902,Honor_30Pro,速度,好,速度好,2
1902,Honor_30Pro,外观,美,外观美,2
1902,Honor_30Pro,拍照,强大,拍照强大,2
1903,Honor_30Pro,流畅度,好,流畅度好,2
1904,Honor_30Pro,手机,不错,手机不错,2
1904,Honor_30Pro,速度,不错,速度不错,2
1904,Honor_30Pro,总体,好,总体好,2
1906,Honor_30Pro,手机,不错,手机不错,2
1909,Honor_30Pro,效果,好,效果好,2
1910,Honor_30Pro,音质,不错,音质不错,2
1911,Honor_30Pro,速度,快,速度快,2
1912,Honor_30Pro,显示效果,好,显示效果好,2
1913,Huawei_Mate40E,电池续航,好,电池续航好,2
1913,Huawei_Mate40E,音质,好,音质好,2
1913,Huawei_Mate40E,运行速度,好,运行速度好,2
1914,Huawei_Mate40E,拍照效果,好,拍照效果好,2
1914,Huawei_Mate40E,电池续航,好,电池续航好,2
1914,Huawei_Mate40E,音质,好,音质好,2
1914,Huawei_Mate40E,运行速度,快,运行速度快,2
1914,Huawei_Mate40E,显示效果,清晰,显示效果清晰,2
1915,Huawei_Mate40E,功耗,低,功耗低,2
1915,Huawei_Mate40E,白色,好看,白色好看,2
1915,Huawei_Mate40E,电量,耐用,电量耐用,2
1916,Huawei_Mate40E,总体,不错,总体不错,2
1916,Huawei_Mate40E,拍照效果,好,拍照效果好,2
1916,Huawei_Mate40E,音质,好,音质好,2
1916,Huawei_Mate40E,运行速度,好,运行速度好,2
1916,Huawei_Mate40E,显示效果,好,显示效果好,2
1916,Huawei_Mate40E,电池续航,一般,电池续航一般,0
1918,Huawei_Mate40E,续航,好,续航好,2
1918,Huawei_Mate40E,显示效果,好,显示效果好,2
1919,Huawei_Mate40E,高端,大气,高端大气,2
1919,Huawei_Mate40E,外观,惊艳,外观惊艳,2
1919,Huawei_Mate40E,发货,快,发货快,2
1919,Huawei_Mate40E,系统,流畅,系统流畅,2
1921,Huawei_Mate40E,软件速度,快,软件速度快,2
1921,Huawei_Mate40E,拍照,清晰,拍照清晰,2
1922,Huawei_Mate40E,运行速度,还可以,运行速度还可以,2
1923,Huawei_Mate40E,拍照效果,棒,拍照效果棒,2
1924,Huawei_Mate40E,手感,不错,手感不错,2
1924,Huawei_Mate40E,设计,不错,设计不错,2
1924,Huawei_Mate40E,屏幕,不错,屏幕不错,2
1924,Huawei_Mate40E,手机,不错,手机不错,2
1924,Huawei_Mate40E,功能,多,功能多,2
1924,Huawei_Mate40E,音质,给力,音质给力,2
1924,Huawei_Mate40E,游戏,流畅,游戏流畅,2
1924,Huawei_Mate40E,效果,清晰,效果清晰,2
1924,Huawei_Mate40E,机身,一般,机身一般,0
1925,Huawei_Mate40E,屏幕,好,屏幕好,2
1925,Huawei_Mate40E,运行速度,快,运行速度快,2
1925,Huawei_Mate40E,游戏,流畅,游戏流畅,2
1926,Huawei_Mate40E,续航,好,续航好,2
1926,Huawei_Mate40E,体验,好,体验好,2
1927,Huawei_Mate40E,发货速度,快,发货速度快,2
1928,Huawei_Mate40E,手机,不错,手机不错,2
1929,Huawei_Mate40E,手机,不错,手机不错,2
1931,Huawei_Mate40E,手感,不错,手感不错,2
1931,Huawei_Mate40E,大小,适中,大小适中,2
1932,Huawei_Mate40E,手机,好,手机好,2
1932,Huawei_Mate40E,华为,好,华为好,2
1933,Huawei_Mate40E,手感,不错,手感不错,2
1933,Huawei_Mate40E,速度,快,速度快,2
1934,Huawei_Mate40E,系统,流畅,系统流畅,2
1937,Huawei_Mate40E,功能,不错,功能不错,2
1937,Huawei_Mate40E,手机,好用,手机好用,2
1938,Huawei_Mate40E,拍照效果,好,拍照效果好,2
1938,Huawei_Mate40E,音质,好,音质好,2
1938,Huawei_Mate40E,显示效果,好,显示效果好,2
1939,Huawei_Mate40E,颜色,不错,颜色不错,2
1939,Huawei_Mate40E,屏幕,大,屏幕大,2
1940,Huawei_Mate40E,手感,不错,手感不错,2
1941,Huawei_Mate40E,充电,快,充电快,2
1941,Huawei_Mate40E,玩游戏,快,玩游戏快,2
1941,Huawei_Mate40E,手机,一般,手机一般,0
1942,Huawei_Mate40E,拍照,好,拍照好,2
1943,Huawei_Mate40E,手机,不错,手机不错,2
1943,Huawei_Mate40E,系统,不错,系统不错,2
1945,Huawei_Mate40E,拍照效果,好,拍照效果好,2
1945,Huawei_Mate40E,电池续航,好,电池续航好,2
1945,Huawei_Mate40E,音质,好,音质好,2
1949,Huawei_Mate40E,颜值,高,颜值高,2
1949,Huawei_Mate40E,反应,快,反应快,2
1950,Huawei_Mate40E,发货,快,发货快,2
1950,Huawei_Mate40E,机子反应,快,机子反应快,2
1951,Huawei_Mate40E,快递,给力,快递给力,2
1952,Huawei_Mate40E,手机,好看,手机好看,2
1952,Huawei_Mate40E,使用,流畅,使用流畅,2
1953,Huawei_Mate40E,眼睛,不累,眼睛不累,2
1953,Huawei_Mate40E,系统优化,好,系统优化好,2
1953,Huawei_Mate40E,运行速度,快,运行速度快,2
1955,Huawei_Mate40E,物流,给力,物流给力,2
1955,Huawei_Mate40E,速度,快,速度快,2
1955,Huawei_Mate40E,手机,漂亮,手机漂亮,2
1957,Huawei_Mate40E,外观,大气,外观大气,2
1957,Huawei_Mate40E,外观,美,外观美,2
1958,Huawei_Mate40E,高端,大气,高端大气,2
1958,Huawei_Mate40E,系统,流畅,系统流畅,2
1958,Huawei_Mate40E,手机,完美,手机完美,2
1959,Huawei_Mate40E,拍照效果,好,拍照效果好,2
1959,Huawei_Mate40E,运行速度,快,运行速度快,2
1959,Huawei_Mate40E,音质,清晰,音质清晰,2
1964,Huawei_Mate40E,发货速度,快,发货速度快,2
1964,Huawei_Mate40E,包装,完好,包装完好,2
1965,Huawei_Mate40E,品牌,不错,品牌不错,2
1966,Huawei_Mate40E,速度,不错,速度不错,2
1969,Huawei_Mate40E,东西,好,东西好,2
1970,Huawei_Mate40E,价格,合理,价格合理,2
1971,Huawei_Mate40E,手机,好用,手机好用,2
1974,Huawei_Mate40E,物流,给力,物流给力,2
1976,Huawei_Mate40E,性价比,高,性价比高,2
1976,Huawei_Mate40E,性价,高,性价高,2
1977,Huawei_Mate40E,手感,不错,手感不错,2
